-1.8244,-1.804,-1.7832,-1.7622,-1.7406,-1.7179,-1.6941,-1.669,-1.6422,-1.6138,-1.5841,-1.5524,-1.5186,-1.4819,-1.4423,-1.3998,-1.3543,-1.3057,-1.2536,-1.1973,-1.1388,-1.0801,-1.0234,-0.96943,-0.9173,-0.86459,-0.80835,-0.74542,-0.67348,-0.59092,-0.50191,-0.41125,-0.32266,-0.236,-0.14839,-0.056792,0.03939,0.13682,0.22866,0.3062,0.35821,0.37759,0.36675,0.33405,0.293,0.25834,0.24256,0.25439,0.29868,0.37634,0.48435,0.61586,0.75974,0.90045,1.0222,1.1176,1.1865,1.2334,1.2643,1.2844,1.2973,1.3047,1.3069,1.3037,1.2948,1.2799,1.2596,1.2347,1.2061,1.1745,1.1405,1.1048,1.0669,1.0275,0.98649,0.94466,0.90303,0.86269,0.82408,0.7868,0.74967,0.71161,0.67111,0.62643,0.57669,0.52253,0.46598,0.41033,0.35778,0.30886,0.26281,0.21781,0.1725,0.12574,0.076907,0.025056,-0.030945,-0.091686,-0.15622,-0.22225,1
-1.0548,-1.0567,-1.0589,-1.0608,-1.0624,-1.0638,-1.0651,-1.0659,-1.0657,-1.065,-1.0637,-1.0622,-1.0603,-1.0577,-1.0542,-1.0501,-1.0453,-1.0399,-1.0335,-1.0261,-1.0177,-1.0089,-0.99981,-0.99066,-0.98162,-0.97235,-0.96324,-0.95477,-0.94703,-0.93993,-0.93311,-0.92567,-0.91682,-0.90568,-0.89089,-0.87113,-0.84382,-0.80877,-0.76537,-0.71357,-0.65396,-0.58699,-0.5128,-0.4316,-0.34327,-0.24762,-0.14334,-0.026902,0.1043,0.25278,0.41972,0.60202,0.79185,0.97686,1.1433,1.2808,1.3856,1.4607,1.5135,1.5507,1.5778,1.5977,1.6113,1.6183,1.6184,1.6108,1.5954,1.5729,1.544,1.5091,1.4689,1.4234,1.3733,1.3188,1.2609,1.1999,1.1363,1.0707,1.003,0.93369,0.86298,0.7907,0.71671,0.64077,0.56316,0.48429,0.40457,0.32486,0.24572,0.16727,0.089653,0.012954,-0.062449,-0.13613,-0.20749,-0.27645,-0.34259,-0.40586,-0.46612,-0.52394,2
-1.646,-1.6134,-1.5816,-1.5501,-1.519,-1.4881,-1.4575,-1.427,-1.3961,-1.3656,-1.3352,-1.305,-1.2748,-1.2446,-1.2141,-1.1837,-1.1532,-1.1224,-1.0911,-1.0595,-1.0278,-0.99611,-0.96455,-0.93321,-0.90226,-0.87168,-0.84148,-0.81208,-0.78353,-0.75548,-0.72773,-0.70036,-0.67295,-0.64469,-0.61492,-0.58261,-0.54599,-0.50519,-0.45965,-0.40952,-0.35508,-0.29654,-0.23424,-0.1683,-0.09857,-0.024487,0.055299,0.14349,0.24245,0.35391,0.47902,0.61629,0.76087,0.90447,1.0371,1.1502,1.2397,1.3066,1.3553,1.391,1.4175,1.4374,1.4517,1.4602,1.4627,1.459,1.4491,1.433,1.4115,1.385,1.3537,1.3182,1.2788,1.2359,1.19,1.1413,1.0907,1.0383,0.98451,0.92965,0.8736,0.81616,0.75745,0.69747,0.63618,0.5738,0.51066,0.4473,0.3842,0.3216,0.25968,0.19844,0.13783,0.078318,0.020115,-0.036524,-0.09177,-0.14545,-0.1974,-0.24834,2
-1.6663,-1.6331,-1.6005,-1.5685,-1.5369,-1.5056,-1.4745,-1.4436,-1.4125,-1.3817,-1.3509,-1.3201,-1.2893,-1.2586,-1.2279,-1.197,-1.1658,-1.1345,-1.1028,-1.0707,-1.0385,-1.0062,-0.97408,-0.9421,-0.91049,-0.87942,-0.84858,-0.8183,-0.78864,-0.75945,-0.7307,-0.70222,-0.67362,-0.64447,-0.6134,-0.57994,-0.54252,-0.50101,-0.45511,-0.4049,-0.35053,-0.29239,-0.23076,-0.16584,-0.097619,-0.025242,0.052667,0.1387,0.23469,0.34281,0.46406,0.59717,0.73749,0.87722,1.0069,1.1184,1.2077,1.2753,1.3255,1.3623,1.3898,1.4107,1.4261,1.436,1.4397,1.4372,1.4288,1.4145,1.3948,1.37,1.3406,1.3072,1.2699,1.2293,1.1856,1.1396,1.0914,1.0418,0.99083,0.93866,0.88546,0.83121,0.7757,0.71901,0.66119,0.60227,0.54256,0.48266,0.42323,0.36442,0.30617,0.24858,0.19189,0.13619,0.081618,0.028463,-0.023006,-0.073023,-0.12167,-0.16941,2
-1.6677,-1.6346,-1.6021,-1.5701,-1.5385,-1.507,-1.4758,-1.4448,-1.4139,-1.3831,-1.3524,-1.3218,-1.2911,-1.2604,-1.2297,-1.1988,-1.1678,-1.1364,-1.1049,-1.0729,-1.0408,-1.0087,-0.97651,-0.94451,-0.91287,-0.88133,-0.85053,-0.82005,-0.79007,-0.7605,-0.73125,-0.70229,-0.67333,-0.64368,-0.61258,-0.57902,-0.54166,-0.50014,-0.45449,-0.40464,-0.3507,-0.29289,-0.23164,-0.16735,-0.099869,-0.02859,0.047938,0.13211,0.22576,0.33085,0.44875,0.57857,0.71639,0.85503,0.98565,1.1,1.193,1.2644,1.3176,1.3569,1.3865,1.4092,1.4256,1.4361,1.4408,1.4392,1.4314,1.4177,1.3981,1.3734,1.3441,1.3107,1.2735,1.233,1.1892,1.143,1.0945,1.0447,0.99376,0.94177,0.8887,0.83458,0.77948,0.72337,0.66596,0.60757,0.5487,0.4897,0.43094,0.3728,0.3155,0.25913,0.20371,0.14916,0.095579,0.043522,-0.0067609,-0.05527,-0.10258,-0.14889,2
-0.97934,-0.97469,-0.96995,-0.96481,-0.95913,-0.95287,-0.94602,-0.93849,-0.93022,-0.92063,-0.91011,-0.89895,-0.88697,-0.874,-0.86025,-0.84553,-0.82943,-0.81265,-0.79454,-0.77527,-0.75496,-0.73397,-0.71259,-0.69111,-0.66973,-0.64855,-0.62746,-0.60642,-0.58567,-0.56503,-0.54453,-0.52393,-0.50279,-0.48038,-0.45543,-0.42661,-0.39153,-0.34999,-0.30239,-0.24857,-0.18951,-0.12605,-0.058779,0.012019,0.086828,0.16692,0.25475,0.35495,0.47012,0.60409,0.75816,0.92999,1.1126,1.2935,1.4569,1.5895,1.685,1.7458,1.7796,1.794,1.7955,1.7882,1.7733,1.751,1.7205,1.6817,1.6342,1.5787,1.5156,1.4457,1.3697,1.288,1.2017,1.1107,1.0159,0.91766,0.81653,0.71339,0.60878,0.50305,0.3958,0.28704,0.17676,0.064664,-0.049091,-0.16407,-0.27978,-0.39549,-0.51038,-0.62389,-0.73564,-0.84557,-0.95346,-1.0592,-1.1624,-1.2628,-1.3597,-1.4532,-1.5436,-1.6308,2
-1.2023,-1.1922,-1.1825,-1.1728,-1.1628,-1.1524,-1.1419,-1.1307,-1.1192,-1.1071,-1.0943,-1.0809,-1.0669,-1.0524,-1.0375,-1.0216,-1.0051,-0.9874,-0.96887,-0.94975,-0.93004,-0.90992,-0.88979,-0.86976,-0.85014,-0.83111,-0.81249,-0.79419,-0.77594,-0.7576,-0.73921,-0.72073,-0.70179,-0.68148,-0.65844,-0.63097,-0.59693,-0.55623,-0.50909,-0.45616,-0.39825,-0.33624,-0.27089,-0.20226,-0.12966,-0.051038,0.036072,0.13728,0.25488,0.39195,0.5492,0.72383,0.90782,1.0884,1.2511,1.3848,1.485,1.555,1.6023,1.6339,1.6551,1.669,1.6763,1.6764,1.6693,1.6545,1.6321,1.602,1.5646,1.5207,1.4708,1.4155,1.355,1.2894,1.2197,1.1457,1.0687,0.98913,0.90745,0.82381,0.73816,0.65027,0.56006,0.46747,0.37261,0.27546,0.1768,0.077414,-0.021789,-0.12008,-0.21727,-0.31342,-0.40852,-0.50202,-0.59355,-0.68294,-0.76964,-0.85406,-0.93625,-1.0165,2
-0.90047,-0.89498,-0.88929,-0.88322,-0.87695,-0.86983,-0.86166,-0.85296,-0.8431,-0.83208,-0.81985,-0.80693,-0.79301,-0.7782,-0.76248,-0.74556,-0.72737,-0.70812,-0.68777,-0.66636,-0.64385,-0.62023,-0.59603,-0.57188,-0.54794,-0.52406,-0.49991,-0.47566,-0.45151,-0.42731,-0.40321,-0.37917,-0.3547,-0.32903,-0.30108,-0.26934,-0.23228,-0.18967,-0.1409,-0.086806,-0.028492,0.032933,0.096942,0.16317,0.23218,0.30595,0.38677,0.47962,0.58834,0.71573,0.86315,1.0283,1.2032,1.3748,1.5283,1.6507,1.7359,1.7861,1.8085,1.8112,1.8015,1.7828,1.7566,1.7224,1.6799,1.6288,1.569,1.5014,1.4266,1.3451,1.2575,1.1648,1.0677,0.96681,0.86231,0.75511,0.64529,0.53425,0.42226,0.30958,0.19612,0.081335,-0.034555,-0.1515,-0.26939,-0.38824,-0.5074,-0.62629,-0.74398,-0.85966,-0.97307,-1.0841,-1.1928,-1.2994,-1.4034,-1.5041,-1.6016,-1.6955,-1.7863,-1.8744,2
-1.2138,-1.2088,-1.2037,-1.1988,-1.1939,-1.1889,-1.1834,-1.1775,-1.171,-1.1637,-1.156,-1.1478,-1.139,-1.1295,-1.1192,-1.1081,-1.0961,-1.083,-1.0687,-1.0534,-1.0373,-1.0207,-1.004,-0.98743,-0.97094,-0.95452,-0.93803,-0.92106,-0.90349,-0.88537,-0.86679,-0.8478,-0.82807,-0.80681,-0.78291,-0.75475,-0.72002,-0.67891,-0.63151,-0.57825,-0.51983,-0.45713,-0.39088,-0.32116,-0.24723,-0.16773,-0.080463,0.018905,0.13237,0.2625,0.41066,0.57534,0.75106,0.92817,1.0942,1.2377,1.352,1.4372,1.4983,1.5413,1.5719,1.5935,1.6075,1.6141,1.6133,1.6047,1.5884,1.5647,1.5342,1.4975,1.4552,1.4077,1.356,1.3001,1.2409,1.1789,1.1145,1.0484,0.98107,0.91298,0.84392,0.77375,0.70242,0.62973,0.55562,0.48036,0.40443,0.3286,0.25355,0.17992,0.1079,0.037267,-0.031823,-0.099097,-0.1644,-0.22732,-0.28788,-0.34614,-0.40225,-0.45634,2
-1.159,-1.1515,-1.1435,-1.1353,-1.1269,-1.118,-1.1084,-1.0978,-1.0864,-1.074,-1.0603,-1.0457,-1.0304,-1.0141,-0.99671,-0.97824,-0.9587,-0.93787,-0.91551,-0.89165,-0.86676,-0.84089,-0.81446,-0.78787,-0.76131,-0.73505,-0.70846,-0.68169,-0.65453,-0.62695,-0.59882,-0.57042,-0.5419,-0.51291,-0.48225,-0.44842,-0.40985,-0.36521,-0.31483,-0.25946,-0.19976,-0.13707,-0.072332,-0.0057942,0.063223,0.13605,0.2152,0.30372,0.40699,0.52813,0.66959,0.8308,1.0061,1.1844,1.3507,1.4913,1.5982,1.6711,1.7159,1.7402,1.7506,1.7509,1.7438,1.7294,1.7072,1.6771,1.6387,1.5923,1.5386,1.4783,1.4119,1.3401,1.2635,1.1826,1.0976,1.0091,0.91786,0.82447,0.72975,0.63375,0.5366,0.43824,0.33844,0.23705,0.13391,0.029057,-0.077164,-0.18381,-0.28973,-0.39424,-0.49708,-0.59817,-0.69764,-0.79543,-0.89105,-0.98406,-1.074,-1.1609,-1.2452,-1.3269,2
-1.2794,-1.264,-1.2488,-1.2339,-1.2191,-1.2042,-1.1889,-1.1735,-1.1576,-1.1413,-1.1245,-1.1074,-1.0901,-1.0725,-1.0543,-1.0354,-1.0161,-0.99635,-0.97584,-0.95449,-0.93269,-0.91098,-0.8898,-0.86921,-0.84927,-0.83006,-0.81146,-0.79322,-0.77471,-0.75576,-0.73658,-0.71759,-0.69868,-0.67844,-0.65504,-0.62652,-0.59173,-0.55035,-0.50226,-0.44852,-0.39051,-0.32973,-0.26709,-0.20245,-0.13429,-0.060087,0.023774,0.12143,0.2367,0.37346,0.53379,0.71451,0.90581,1.0913,1.2537,1.3822,1.475,1.5388,1.5823,1.6125,1.6338,1.6483,1.6566,1.6582,1.6521,1.638,1.6159,1.5864,1.55,1.5073,1.4588,1.405,1.3462,1.2828,1.2152,1.1439,1.0698,0.9935,0.91546,0.83552,0.7537,0.66993,0.58407,0.49576,0.40478,0.31108,0.21574,0.11991,0.024708,-0.069475,-0.16277,-0.25526,-0.34691,-0.43749,-0.52629,-0.61291,-0.69752,-0.78036,-0.86186,-0.94208,2
-0.68468,-0.69137,-0.6976,-0.70289,-0.70721,-0.71071,-0.71339,-0.71483,-0.71452,-0.71297,-0.71004,-0.70582,-0.70032,-0.69327,-0.68474,-0.67491,-0.66375,-0.65094,-0.63634,-0.62029,-0.6028,-0.58439,-0.56556,-0.54674,-0.52806,-0.5095,-0.49077,-0.47195,-0.45215,-0.43152,-0.41023,-0.38852,-0.36651,-0.34336,-0.31774,-0.2875,-0.25078,-0.20721,-0.15763,-0.10305,-0.045137,0.014425,0.07445,0.13473,0.1964,0.26224,0.33646,0.4257,0.53361,0.66364,0.81687,0.99041,1.1757,1.3585,1.5216,1.6513,1.7411,1.7942,1.8182,1.8222,1.8127,1.7936,1.7667,1.7318,1.6884,1.6363,1.5752,1.5056,1.4284,1.3443,1.2541,1.1588,1.0589,0.95436,0.84588,0.73437,0.62069,0.50543,0.38918,0.27232,0.15454,0.035668,-0.084588,-0.20608,-0.32911,-0.45364,-0.57919,-0.70454,-0.8285,-0.95025,-1.0693,-1.1859,-1.3001,-1.4118,-1.5206,-1.6262,-1.7285,-1.8275,-1.924,-2.0176,2
-1.08,-1.084,-1.088,-1.0921,-1.0959,-1.0993,-1.1019,-1.1039,-1.1049,-1.1053,-1.1051,-1.1038,-1.1015,-1.0982,-1.0938,-1.0884,-1.0817,-1.0737,-1.064,-1.0531,-1.0415,-1.0298,-1.0181,-1.0067,-0.99546,-0.98392,-0.97177,-0.95859,-0.94411,-0.92815,-0.91079,-0.8922,-0.87239,-0.8506,-0.82546,-0.79553,-0.75805,-0.71352,-0.6621,-0.60485,-0.54322,-0.4782,-0.41036,-0.33963,-0.26479,-0.18366,-0.093421,0.011173,0.13226,0.27281,0.43362,0.61234,0.80157,0.98924,1.1613,1.306,1.4176,1.4975,1.5526,1.5897,1.6147,1.6312,1.6406,1.6429,1.6376,1.6245,1.6035,1.5751,1.54,1.4989,1.4527,1.4018,1.3466,1.2877,1.2253,1.1604,1.0931,1.0245,0.95492,0.88457,0.81338,0.74116,0.66765,0.59272,0.51635,0.43869,0.36045,0.28229,0.2049,0.1291,0.055014,-0.017394,-0.088051,-0.15673,-0.22346,-0.28794,-0.35026,-0.41002,-0.46765,-0.52322,2
-1.5805,-1.5554,-1.5307,-1.5062,-1.482,-1.4577,-1.4332,-1.4084,-1.3832,-1.3578,-1.3323,-1.3065,-1.2801,-1.2534,-1.2262,-1.1984,-1.1701,-1.141,-1.1112,-1.0804,-1.0489,-1.0171,-0.9854,-0.95422,-0.92351,-0.89298,-0.8627,-0.83218,-0.8014,-0.77011,-0.73847,-0.70671,-0.67471,-0.64187,-0.60703,-0.56908,-0.52605,-0.47799,-0.42532,-0.36913,-0.31067,-0.25088,-0.19029,-0.12893,-0.065593,0.0015285,0.075365,0.16082,0.26,0.37518,0.5072,0.65429,0.81031,0.96501,1.1065,1.2247,1.3149,1.3786,1.422,1.4508,1.4705,1.4835,1.4907,1.4923,1.4881,1.4773,1.4599,1.4366,1.408,1.3749,1.3375,1.296,1.2514,1.204,1.154,1.1017,1.0472,0.99236,0.93704,0.88122,0.82436,0.76663,0.70792,0.64798,0.58668,0.52405,0.46051,0.39671,0.33359,0.27165,0.21087,0.15114,0.092277,0.034365,-0.02216,-0.077453,-0.13114,-0.18339,-0.23477,-0.28541,2
-1.1878,-1.1854,-1.1832,-1.181,-1.1786,-1.176,-1.1732,-1.1696,-1.1656,-1.1605,-1.1548,-1.1484,-1.1412,-1.133,-1.1238,-1.1135,-1.1021,-1.0891,-1.0747,-1.0593,-1.0429,-1.0262,-1.0096,-0.99352,-0.97784,-0.96231,-0.94595,-0.92824,-0.9088,-0.88739,-0.86428,-0.84008,-0.81495,-0.78834,-0.75915,-0.7255,-0.68536,-0.63866,-0.5862,-0.52912,-0.46925,-0.40831,-0.34718,-0.28556,-0.22189,-0.1534,-0.076168,0.015143,0.1233,0.25096,0.39935,0.56677,0.74717,0.92989,1.1015,1.2497,1.3672,1.4539,1.5157,1.5586,1.5885,1.6094,1.6228,1.6289,1.6273,1.6177,1.6001,1.5749,1.5429,1.5047,1.461,1.412,1.3586,1.3014,1.2407,1.177,1.1107,1.0427,0.9737,0.90386,0.83328,0.7616,0.68852,0.61382,0.53755,0.45977,0.38087,0.3018,0.22354,0.14682,0.072063,-0.00079901,-0.071926,-0.14141,-0.20933,-0.27525,-0.33914,-0.40117,-0.46153,-0.52032,2
